출처,형태,세부정보,작성자,날짜,내용,공감,비공감,답글수,원댓글ID
리디,연재본,,not***,2022.10.18.,"처음 보는 눈인데요, 흡입력 쩌네여ㅜㅜ",0,,,
리디,연재본,,gml***,2022.10.18.,오랜만에 다시 봐도 역시 재밌어요 ㅠㅠ,0,,,
리디,연재본,,cho***,2022.10.18.,"스토리도 좋고, 그림체도 아주 맘에 들어요. 주인공 캐릭들도 매우 매력적이네요.",0,,,
리디,연재본,,fpd***,2022.10.19.,전개도 좋고 소재도 신선해서 재밌어요ㅎㅎ,1,,,
리디,연재본,,dpf***,2022.10.19.,작화도 연출도 너무 좋고 스토리까지 몰입도 있어요ㅠㅠㅠㅠ,0,,,
리디,연재본,,ruk***,2022.10.19.,작화도 이쁘고 심청전을 이렇게 풀어 내다니 이야기가 너무 재밌어요,0,,,
리디,연재본,,cap***,2022.10.19.,"타사이트에 있을때 작화도 예쁘고 궁금해서 관심있던 작품이었는데 리디에 런칭돼서 너무 좋아요ㅠㅠ 드디어 읽어보네요!
          재밌습니다!!",0,,,
리디,연재본,,dal***,2022.10.19.,"동양풍 GL이라니ㅠㅠ 좋아서 눈물이 납니다......작화랑 연출도 좋지만 작품 전반에 깔린 분위기랑 감성이 진짜
          좋아요... 절절하고 찌르르하고ㅠㅠ 마음을 울리는 작품...",0,,,
리디,연재본,,cal***,2022.10.19.,심청전을 이렇게 풀어 내다니 이야기가 너무 재미있어요 작화도 예뻐서 좋아요,0,,,
리디,연재본,,yjh***,2022.10.19.,심청전을 재해석해서 신선하고 흥미로워요. 무엇보다 작화가 너무 예뻐서 좋아요.,0,,,
리디,연재본,,sy4***,2022.10.19.,스토리 탄탄하고 그림체 예뻐서 자꾸 보고싶어요~!!,0,,,
리디,연재본,,rkd***,2022.10.19.,여자를 싫어하는 여자가 어디있냐... 믿고보는 작가님들...최고다,0,,,
리디,연재본,,byu***,2022.10.19.,"추천받아 보게 됐는데 너무 재밌네요 그림분위기랑 그림체 다 제스타일이에요 알고있는 스토리에서 각색된 부분을 찾는 재미가
          있어요",0,,,
리디,연재본,,yej***,2022.10.19.,"청이가 와일드하네요 기존의 순종적인 효녀 이미지가 깡그리 날아감! 심청전에선 이름만
            나오는 수준이었던 장 승상 부인이 예상 외의 캐릭터로 구체화된 점, 뺑덕어미 등 다른 등장인물들이 평면적인 모습을 버리고 입체적인 인물이 된 점도 좋아요. 둘의 수월하지 않은 삶이 어떻게
            전개될지 흥미진...계속 읽기청이가 와일드하네요 기존의 순종적인 효녀 이미지가 깡그리 날아감! 심청전에선 이름만 나오는 수준이었던 장 승상 부인이 예상 외의 캐릭터로 구체화된 점, 뺑덕어미 등
            다른 등장인물들이 평면적인 모습을 버리고 입체적인 인물이 된 점도 좋아요. 둘의 수월하지 않은 삶이 어떻게 전개될지 흥미진진합니다. 고전소설의 희미한 빈틈에서 이런 이야기가! GL인듯 우정인듯
            전연령이라 아쉽기도 하고 그래서 더 설레는 것 같기도 해요~^^",0,,,
리디,연재본,,aks***,2022.10.19.,타 사이트에서 재미있게 봤던 작품인데 리디에도 올라오다니 ㅠㅠ 너무 좋아요,0,,,
리디,연재본,,cho***,2022.10.19.,작화도 괜찮고 소재도 독특하네요 재미있어요,0,,,
리디,연재본,,hye***,2022.10.19.,하 정말 좋아하는 작품인데 ㅠㅠ 다시봅니당,0,,,
리디,연재본,,ber***,2022.10.19.,스토리 독특해서 넘 좋아요. 진짜 강추합니다 작화도 넘 좋아요,0,,,
리디,연재본,,mit***,2022.10.19.,소재가 특이하고 재밌어요,0,,,
리디,연재본,,hp1***,2022.10.19.,오오오 재밌게 잘보고ㄹ있어요,0,,,
리디,연재본,,jay***,2022.10.19.,신선한 소재로 유려하게 풀어나가는 완소지엘,0,,,
리디,연재본,,hal***,2022.10.19.,재밌어요!ㅎㅎㅎ시간가는줄 몰랐네요,0,,,
리디,연재본,,sin***,2022.10.19.,"사랑은 은하수다방~ 아니고 인당수에서ㅋㅋ 전래동화 모티브라서 익숙한데 그게 또 새로운 스토리라 너무 재밌네요 생각지도 못한
          전개예요! 무엇보다 작화 퀄리티가 너무 좋아서 집중해서 보느라 속도가 느려서 이제 초중반 넘어갔네요 아껴 읽어야지 존잼ㅠㅜ",0,,,
리디,연재본,,los***,2022.10.19.,심청이 하고 싶은거 다해랏!!!,0,,,
리디,연재본,,cjg***,2022.10.19.,그림체가 취향이고 재미있어요,0,,,
리디,연재본,,rel***,2022.10.19.,내스급 웹툰 작가님들 전작 보러 왔어요 퀄이 장난 아니네요 최고다 최고,0,,,
리디,연재본,,md1***,2022.10.19.,Gl인지 모르고 봤었는데 너무 잔잔하고 재밌게 봤어요,0,,,
리디,연재본,,hye***,2022.10.19.,와 재밋어요……넘 재밌어요,0,,,
리디,연재본,,wld***,2022.10.19.,심청...너무 아름다운데 내 원픽은 뺑덕어멈..////,0,,,
리디,연재본,,pat***,2022.10.19.,심청전을 각색해서 그런지 계속 보게되네요,0,,,
리디,연재본,,nan***,2022.10.19.,심청전을 재해석한 웹툰이 나왔네요 신선합니다,0,,,
리디,연재본,,gis***,2022.10.19.,그림체가 맘에들어 보기시작했어요심청은 익숙한 케릭터인데 신선한전개 흥미있습니다,0,,,
리디,연재본,,qhf***,2022.10.19.,"심청을 이렇게 개작 할수도 있군요. 작가의 상상력이 엄청납니다. 청이 첫 등장은 과히 충격적이라, 도리어 점점 아름다워지는
          모습을 작화로 잘 표현한거 같아 몰입감이 뛰어납니다.",0,,,
리디,연재본,,sky***,2022.10.19.,지엘하면 떠오르는 유명작중 하나에요 재밌게 잘 봤습니다,0,,,
리디,연재본,,ruc***,2022.10.19.,우리가 알던 심청이랑은 너무 다른 얘기네요.,0,,,
리디,연재본,,dms***,2022.10.19.,작화가 분위기에 잘 어울리고 어쩐지 신선한 충격을 주는 내용과 대사들이 많아요 작품성 자체는 너무 완벽합니다,0,,,
리디,연재본,,seo***,2022.10.19.,별 기대 없이 봤는데 넘 재밌네요...,0,,,
리디,연재본,,you***,2022.10.19.,작화랑 소재가 너무 좋아요,0,,,
리디,연재본,,ph0***,2022.10.19.,아 미쳤나봐 외전 너무 좋아요....,0,,,
리디,연재본,,gom***,2022.10.19.,그림체가 예쁘고 익숙한 스토리가 재밌어요,0,,,
리디,연재본,,onl***,2022.10.19.,심청전의 또다른 해석이라니 흥미로워요,0,,,
리디,연재본,,blo***,2022.10.19.,우리가 다 알고 있는 심청전을 다른식으로 해석한게 신선해요 재밌어요,0,,,
리디,연재본,,win***,2022.10.19.,"심청전을 모티브로했지만 제목이 그녀의 심청인만큼 심청이가 그녀의 심청일수밖에없는
            내용들이 흥미로웠어요 그녀의 심청인 동시에 심청의 그녀 이기도 한 두사람의 모습이 다른듯 서로 똑닮았다고 생각함! 다른 누구도 아닌 서로의 그녀이고 심청이였음 ! 심청이가 그녀처럼보였고
            장승상부인이 심청이처...계속 읽기심청전을 모티브로했지만 제목이 그녀의 심청인만큼 심청이가 그녀의 심청일수밖에없는 내용들이 흥미로웠어요 그녀의 심청인 동시에 심청의 그녀 이기도 한 두사람의 모습이
            다른듯 서로 똑닮았다고 생각함! 다른 누구도 아닌 서로의 그녀이고 심청이였음 ! 심청이가 그녀처럼보였고 장승상부인이 심청이처럼 보이기도했음 그런 두사람이 서로 의지하면서 삶을 살아나가는 모습을
            보면서 안쓰러웠고 응원하고싶고 귀엽고 사랑스러웠음 둘이 함께라면 그곳이 어디든 행복할것같음",0,,,
리디,연재본,,bra***,2022.10.19.,GL인지 모르고 시작했는데 작화가 이쁘고 스토리가 흥미로워서 계속 보게 되네요.,0,,,
리디,연재본,,tlr***,2022.10.19.,전에 봤던건데 다시봐도 너무 재밌어요 심청전을 이렇게 해석하다니 넘 좋아요,0,,,
리디,연재본,,ssk***,2022.10.19.,백합 흔치 않은데 잘보겠습니다ㅠ,0,,,
리디,연재본,,eyo***,2022.10.19.,한번에 감상할 수 있어서 좋네요. 낯선 이야기지만 재미있게 봤어요,0,,,
리디,연재본,,sus***,2022.10.19.,묘한 분위기에 계속 보고잇어용,0,,,
리디,연재본,,lll***,2022.10.19.,그림체도 너무 예쁘고 스토리도 섬세해서 좋아요,0,,,
리디,연재본,,mar***,2022.10.19.,완결이어서 시작했는데1화부터 쭉 달릴 수 있어서 좋네요^^정주행으로 달려봅니다,0,,,
리디,연재본,,sug***,2022.10.19.,익숙한 이야기지만 새로운 느낌으로 보고있어요 감정선이 좋아서 재미있네요,0,,,
리디,연재본,,d00***,2022.10.19.,리디에 드디어 그녀의 심청이!!!ㅠㅠ 최고의 백합. 최고. 추천합니다. 둘이 영원히 행복해라~!!!,0,,,
리디,연재본,,seo***,2022.10.19.,"아는 이야기에 새로운 색이 입혀진 것 같아요. 심청이와 승상부인이 서로의 구원이 되면 좋겠네요. 전개도 흥미진진하고
          재미있어서 몰입해서 보고있어요.",0,,,
리디,연재본,,too***,2022.10.19.,감정선이 섬세해서 재밌네요,0,,,
리디,연재본,,cla***,2022.10.19.,저는 이 웹툰을 정말 좋아합니다. 정말 좋습니다.,0,,,
리디,연재본,,dai***,2022.10.19.,그림체 너무좋고 스토리도 재밌고 백합이 맛있네요,0,,,
리디,연재본,,dbl***,2022.10.19.,스토리 흥미진진하네여 재밌어요!!,0,,,
리디,연재본,,aur***,2022.10.19.,처음엔 너무 컴퓨터체라 몰입이 안됐는데 다른 관점이라 잼나요,0,,,
리디,연재본,,els***,2022.10.19.,그림체도 그림체인데 스토리랑 설정이 좋네요 주말에 몰아보려구요 ㅠㅠ,0,,,
리디,연재본,,ere***,2022.10.19.,작화 좋고 스토리도 좋아요,0,,,
리디,연재본,,hin***,2022.10.19.,지엘 첨 보는데 재밌어요!,0,,,
리디,연재본,,ton***,2022.10.19.,생각보다 잼나네요. 추천합니다,0,,,
리디,연재본,,apf***,2022.10.19.,작화도 좋고 스토리도 탄탄해요,0,,,
리디,연재본,,snr***,2022.10.19.,마음 아프네요 작화도 좋고 재밌어요,0,,,
리디,연재본,,use***,2022.10.19.,너무 마음이 아프고 먹먹하다진짜루ㅜㅜㅜㅜㅜㅜㅜㅜㅜ,0,,,
리디,연재본,,mys***,2022.10.19.,익숙한 소재에 서사를 너무 잘 쌓은 명작이에요,0,,,
리디,연재본,,vel***,2022.10.19.,하아 900화는 됐으면 좋겠어요 너무 짧아,0,,,
리디,연재본,,yjn***,2022.10.19.,심청유니버스에서 파생된 멀티버스같네요.완전판도 기대해 볼게요.,0,,,
리디,연재본,,mer***,2022.10.19.,유명작인지 모르고 봤는데 재밌어요,0,,,
리디,연재본,,coo***,2022.10.19.,마님이 쌀밥을 고봉으로 주듯이...공양미 300석은 고오급진 플러팅이었겠죠?발상이 기가 막히신거같아요~,0,,,
리디,연재본,,bhy***,2022.10.19.,심청전을 소재로 한 부분이 독특하고 재밌네요.,0,,,
리디,연재본,,bab***,2022.10.19.,소문대로 정말 스토리와 서사가 엄청나네요.,0,,,
리디,연재본,,spr***,2022.10.19.,워낙 유명한 작품이어서 보고 싶다고 생각했는데 ㅠㅠ 이렇게 기회 닿아서 기뻐요,0,,,
리디,연재본,,mic***,2022.10.19.,"믿고보세요 이거 진짜 수작이예요 심청전을 현대적인 감성으로 재해석 하고 거기서 오는 여성들의 의지를 잘 녹여낸 작품이예요
          그림체도 예쁘고 둘의 서사도 너무 잘 짜여있어서 같이 사랑에 빠질 거 같음...",0,,,
리디,연재본,,kim***,2022.10.19.,심청이가 이렇게 ㅋㅋ,0,,,
리디,연재본,,cyj***,2022.10.19.,"심청이를 소재로 설정이 신선해서 재밌게 잘봤어요. 앞으로 둘의 관계가 어떻게될지 스토리가 어떻게 전개될지 흥미진진하고
          기대됩니다.",0,,,
리디,연재본,,dht***,2022.10.19.,"와..수작의 느낌이 옵니다. GL작품중에 최고인 것 같아요. 분위기 말해뭐해.. 심청전을 다르게 해석한 작품인데 매끄러운
          전개에 감동했습니다. 작화도 정말 좋아요!",0,,,
리디,연재본,,zzo***,2022.10.19.,봐야지 봐야지 했는데 드디어 봅니다. 재밌게 볼게요!,0,,,
리디,연재본,,jiy***,2022.10.19.,"아 이렇게 한가지를 넣어서 작품을 만들어네는군요,부디 온천이 나오는 그마을에서
          따뜻한 온천욕하면서 계속 행복한 얘기 외전으로 보여주세요",0,,,
리디,연재본,,me4***,2022.10.19.,이건 걸작이에요...,0,,,
리디,연재본,,jhw***,2022.10.19.,그림체 너무 예쁘고 스토리도 좋네요. 넘 흥미로워요,0,,,
리디,연재본,,aas***,2022.10.19.,너무 재미있습니다! 술술 읽혀요~,0,,,
리디,연재본,,dnj***,2022.10.20.,"오래 전에 다른 플랫폼에서 읽다가 결말 부분을 못 본채 까먹었는데 리디에 올라와서
            완결까지 다 봤어요정말 완벽한 이야기였습니다두분 작가님은 언제나 감탄밖에 못 하게 만화를 그리시네요..천재의 필력과 연출이 만물 중에 못 그리는 것이 없는 작화를 만나서
            천지창조를 새로하셨어요 감사합니다...계속
              읽기오래 전에 다른 플랫폼에서 읽다가 결말 부분을 못 본채 까먹었는데 리디에 올라와서 완결까지 다 봤어요정말 완벽한
            이야기였습니다두분 작가님은 언제나 감탄밖에 못 하게 만화를 그리시네요..천재의 필력과 연출이 만물 중에 못 그리는 것이 없는 작화를 만나서 천지창조를 새로하셨어요 감사합니다
            아름다워요..",5,,,
리디,연재본,,myd***,2022.10.20.,"오~ 신선합니다!! 비엘은 워낙에 많아서 그렇고 그런데 지엘은 정말 귀하네요~게다가 심청전을 작가님만의 색깔로
          재해석하신거 나무 좋습니다.",1,,,
리디,연재본,,kje***,2022.10.20.,알고 있는 심청이와 달라 재미있게 보고있어요.,0,,,
리디,연재본,,sun***,2022.10.20.,아는내용인데 다른시각으로보니 신선하고 재밌어요,0,,,
리디,연재본,,fre***,2022.10.20.,우와 내용 완전 특이해요 생각의 전환 그래서 자꾸 보게되네요,0,,,
리디,연재본,,shl***,2022.10.20.,아는 내용이 바탕이 되는데 전혀 달라서 또 재밌네요~!,0,,,
리디,연재본,,sta***,2022.10.20.,갓띵작이라는 촉이 왔습니다,0,,,
리디,연재본,,lee***,2022.10.20.,작화가 넘 예뻐요 재밌고요,0,,,
리디,연재본,,lll***,2022.10.20.,아직 초반인데 스님 때려주고 싶네요,0,,,
리디,연재본,,cer***,2022.10.20.,"첫화의 스포일러가 있습니다. 사전 정보가
            없이 보셔야 더 뒤통수 맞는 전율을 느끼실 수 있으므로 아직 작품을 실제로 감상하지 않으신 분들께서는 이 리뷰를 보지 않으셨으면
            합니다.......처음 연출에서부터 이 작품 범상치 않구나 하는 것을 느꼈습니다. 심청전 외의 사전 정보는 전혀 없이...계속 읽기첫화의
            스포일러가 있습니다. 사전 정보가 없이 보셔야 더 뒤통수 맞는 전율을 느끼실 수 있으므로 아직 작품을 실제로 감상하지 않으신 분들께서는 이 리뷰를 보지 않으셨으면
            합니다.......처음 연출에서부터 이 작품 범상치 않구나 하는 것을 느꼈습니다. 심청전 외의 사전 정보는 전혀 없이 감상하며, 당연히 일하고
            있는 그 소녀가 청이인 줄 알았는데 전혀 다른 사람이었어요. 뒤통수를 얼음 방망이로 맞은 것 같이 전율했습니다. 게다가 청이의 현재 제 처지에 대한 서술이 저 자신을 부끄럽게 했고요. 불쌍하다며
            일시적인 관심을 갖는 것, 그게 정말 상대를 위하는 것인지 아니면 내 마음의 보람을 얻는 수단으로 상대의 불행을 소비하는 것인지에 대한 화두를 던져 주더라고요.둘의 사랑과 결속이 큰
            줄기이지만 그 외의 생각할 거리가 많아서 좋았습니다. 기억에 오래도록 남을 것 같아요. 작화 또한 개성 있게 아름다워서 좋았어요. 좋은 작품 감사합니다!",0,,,
리디,연재본,,dal***,2022.10.20.,작화도 예쁘고 스토리도 관점이 새로워서 재밌어요.,0,,,
리디,연재본,,l80***,2022.10.20.,다른 시각으로 보는 심청..새롭네요기대되네요^^,0,,,
리디,연재본,,val***,2022.10.20.,그림체가 귀엽네요. 새로운 심청전 느낌이라서 몰입이 잘됩니다.,0,,,
리디,연재본,,t3s***,2022.10.20.,색다른 심청전이에요,0,,,
리디,연재본,,jkm***,2022.10.20.,작화 좋고 내용도 너무 좋네요,0,,,
리디,연재본,,nio***,2022.10.20.,내용이 넘모 슬퍼요ㅜㅜ,0,,,
리디,연재본,,lew***,2022.10.20.,너무 상황이 그렇네요 ㅠㅠ,0,,,
리디,연재본,,did***,2022.10.20.,아니 너무 예쁘잖아요....심청전을 여성간의 연대로 이렇게 아름답게 풀어내시면 그저 저를 울리시려는거군요,0,,,
