출처,형태,세부정보,날짜,내용,공감,비공감
네이버시리즈,연재본,,2017-10-21 15:20,행정관을 대통령 아니 국왕으로!!!!!,4,0
네이버시리즈,연재본,,2017-10-20 6:42,재밌긴 재밌는데 왜 댓글이 없는거지.....,30,0
네이버시리즈,연재본,,2017-10-20 1:41,ㅋㅋㅋㅋㅋㅋㅋ근데 베르키스야 ㅋㅋㅋㅋㅋㅋㅋ 나중에 떡국 완성했을때에 놀라지는 마라 ㅋㅋㅋㅋㅋㅋㅋ,30,0
네이버시리즈,연재본,,2017-10-17 6:17,국왕의 마무리! 만족합니다. 저런 놈이 국왕이라니 하! 국왕이 노예가 되니 좋네요. 지가 한 짓 그대로 다 당하고 노예가 되었으니 베르키스 잘했어!,27,0
네이버시리즈,연재본,,2017-10-17 5:17,베르키스 넘 멋져. 역시 드래곤.,2,0
네이버시리즈,연재본,,2017-10-17 5:06,낙인이 편지라니 그냥 문양 낙인이어도 흉측한데 글이라니 ㄷㄷㄷㄷ,4,0
네이버시리즈,연재본,,2017-10-17 4:02,여러분 이래서 사람은 착하게 살아야합니다,21,0
네이버시리즈,연재본,,2017-10-17 2:20,.....이럴려고 뱀파이어 로드 등장시킨거 아니죠....-일단굿잡,6,0
네이버시리즈,연재본,,2017-10-15 16:50,다좋은데 너님 나님이 너무 힘들다........ 용말투 너무 힘들어요 흑흑 항마력 딸려서 못보겠어요ㅠㅠ,3,0
네이버시리즈,연재본,,2017-10-14 8:15,청이의 세계정복이 시작되었습니다. 우선 왕국부터 정복!,2,0
네이버시리즈,연재본,,2017-10-13 13:34,베르키스표 참교육 갑시다!,2,0
네이버시리즈,연재본,,2017-10-13 5:43,아 저 국왕. 진짜 신분을 징수관처럼 만들어야함!!,17,0
네이버시리즈,연재본,,2017-10-13 4:13,이러다 청이가 여왕되겠네 ㅋㅋㅋㅋㅋㅋ,2,0
네이버시리즈,연재본,,2017-10-13 2:25,국왕수준...,18,0
네이버시리즈,연재본,,2017-10-13 1:53,삼가고인의 명복을 빕니다. 그는 좋은 국왕이였..는 개뿔!!! 베르키스 너의 힘을 보여줘!!,3,0
네이버시리즈,연재본,,2017-10-10 8:08,마이크로 소프트하게ㅋㅋㅋ,24,0
네이버시리즈,연재본,,2017-10-10 7:52,국왕 거의 황금 고블린 ㅋㅋ,2,0
네이버시리즈,연재본,,2017-10-10 5:03,꼬시다.ㅋㅋㅋㅋㅋ 아예 다 털어버렷!,18,0
네이버시리즈,연재본,,2017-10-10 2:44,국고도 다털리겠구만ㅋㅋ,16,0
네이버시리즈,연재본,,2017-10-10 2:06,나중에.........일러 돌려막기 하심 안됩니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,0
네이버시리즈,연재본,,2017-10-10 1:49,우와아아아아아 레알 역사적인 순간이다! ㅋㅋㅋㅋㅋㅋㅋㅋ,3,0
네이버시리즈,연재본,,2017-10-09 9:49,딸기맛 피까지는 좋은데 마늘맛이라니...마늘맛은 괜찮은거였냐 ㅋㅋㅋ 너네 뱀파이어라며 ㅋㅋ,36,0
네이버시리즈,연재본,,2017-10-06 6:48,유곀ㅋㅋㅋㅋ,1,0
네이버시리즈,연재본,,2017-10-06 6:05,아니 좀 데이트좀 시켜줘요. 왜 좋을때 꼭 끊으세요...ㅜㅜ,3,0
네이버시리즈,연재본,,2017-10-03 17:45,왕자님 대신에 용왕님ㅋㅋㅋㅋ뚜루뚜뚜~~,3,0
네이버시리즈,연재본,,2017-10-03 17:29,이제 저기있는 얼마 안되는 금들은 꽃분아씨의 좋은 영양분이 될겁니다.,4,0
네이버시리즈,연재본,,2017-10-03 5:23,또 왕성 뽑혀서 똥침맞고 저승사자랑 하이파이브할 준비를!,21,0
네이버시리즈,연재본,,2017-10-03 4:15,이제 2차 왕성뽑기 가겠군요ㅋㅋㅋㅋ 더 할수도?,21,0
네이버시리즈,연재본,,2017-10-03 4:14,로브 아 라 프랑세즈: 흔히 중세 귀족부인하면 생각나는 그 옷입니다.오프숄더이거나 앞섶이 열려있고 허리는 가늘게 조이고 치마는 절에 있는 종 같이생긴,43,0
네이버시리즈,연재본,,2017-10-03 4:01,아직 갓난아기라서 구분을 잘 못한답니다 :D ㅎㅎㅎ,3,0
네이버시리즈,연재본,,2017-10-03 3:47,"작가님, 꽃분이는 암컷 아니었나요? 그런데 청이는 언니라 칭하고 살라만더는 형아라 칭했네요?",3,0
네이버시리즈,연재본,,2017-10-03 3:36,게다가 저런 왕이 있으니 신하들도 저러는거지. 지가 뭘하는건지도 몰라. 자기는 백성들보다 권위가 중요해요만 암. 성말고 아예 다 뺏겨야 정신차림!,31,0
네이버시리즈,연재본,,2017-10-03 3:32,참 저런게 왕이라니. 백성들이 참 불쌍하다. 권위가 뭘 그리 중하다고 지 백성 죽어가는데 먹을 것도 안주니? 거렁뱅이? 아이고 왕이라고 말하고 싶지도 않을 놈아. 지 생명 늘인다고 살아있는 엘프들을 돌로 만든것도 모자라 청이 무시하고 베르키스한테 또 당해도 할말 없을거다. 넌.,38,0
네이버시리즈,연재본,,2017-09-30 20:19,아 이런 잘못 대여해버렸다.... 내 쿠키 ㅠ 아까우니 봐야지,12,0
네이버시리즈,연재본,,2017-09-30 20:18,아이고ㅋㅋㅋㅋ,12,0
네이버시리즈,연재본,,2017-09-30 20:04,하필 소환해도.....,3,0
네이버시리즈,연재본,,2017-09-30 19:59,소갈비ㅋㅋㅋㅋㅋ,2,0
네이버시리즈,연재본,,2017-09-29 7:58,이제 꽃분아씨의 이야기가 시작된다.,3,0
네이버시리즈,연재본,,2017-09-29 5:11,아 꽃분아씨만셐ㅋㅋㅋ 해츨링 울고 주변 드래곤 다 모이는거 아냐 ㅋㅋㅋ,5,0
네이버시리즈,연재본,,2017-09-29 5:03,이러다가 베르키스랑 임금님은 영원히 화해 못할것같은데요ㅋㅋㅋㅋㅋㅋ 꽃분이 듀듀? 하면서 왕관 씹어먹는거 생각하니 이거 뭔가 웹툰화되도 재미있을것같아요,5,0
네이버시리즈,연재본,,2017-09-29 5:00,알파 6에서 특전부대에 전한다. 지금 즉시 헛된 마음을 품은 왕의 왕성을..... 초토화시켜라. 그 어떠한 용서도 관용도 베풀지 말도록. 이상.,3,0
네이버시리즈,연재본,,2017-09-29 4:32,거의 모든 판타지에서 해츨링을 건드렸다가는 종족이 위험하다고하죠국왕이 꽃분아씨를 놀라게 해서 울리기라도하면 왕성이 또 뽑힐지도ㅋㅋㅋㅋ,49,0
네이버시리즈,연재본,,2017-09-29 4:27,사상최강의 시누이(?) 등장?!,3,0
네이버시리즈,연재본,,2017-09-29 3:41,아아 오늘도 국왕은 하루가 고단하네요ㅋㅋㅋㅋㅋㅋ,19,0
네이버시리즈,연재본,,2017-09-29 2:43,역쉬 국왕은 여전히 탐욕스럽군요. 꽃분아씨 나타난거이 다행일 정도로...,4,0
네이버시리즈,연재본,,2017-09-28 5:22,오우야‥‥,10,0
네이버시리즈,연재본,,2017-09-27 5:25,청이와 베르키스가 의도치 않은 수도행 특작부대의 임무가 시작되었습니다. 작전 목표 : 궁궐의 보물창고 초토화와 청이를 멋대로 왕성에 데려간 것에 대한 보복,3,0
네이버시리즈,연재본,,2017-09-26 8:47,역시 가족이 천재 다보니 꽃분아씨도 저 나이에 저런경지에 도달하다니.,6,0
네이버시리즈,연재본,,2017-09-26 3:52,와 벌써 어린나이에 저런것을...,22,0
네이버시리즈,연재본,,2017-09-26 3:21,엌.. 설마...pick me pick me pick me up 시즌2 삘인가요,4,0
네이버시리즈,연재본,,2017-09-26 2:14,오매에? 이러다 떡국 다 소용없게 되부는거 아여?,5,0
네이버시리즈,연재본,,2017-09-26 1:44,"시집살이 개집살이라는데, 저 정도로 가족에게 이쁨받으면 재능인데",30,0
네이버시리즈,연재본,,2017-09-23 1:46,저도 찍먹이에요ㅋㅋㅋ,3,0
네이버시리즈,연재본,,2017-09-22 12:13,전자에 속했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0
네이버시리즈,연재본,,2017-09-22 5:43,베르키스가 또 큰착각을 해버렸다ㅋㅋㅋㅋ,21,0
네이버시리즈,연재본,,2017-09-22 5:09,작가님~ 찍먹파시군요ㅋ 전 처먹파입니다ㅋㅋㅋ,3,0
네이버시리즈,연재본,,2017-09-21 14:56,클로이 라는 이름보다 동자승이 먼저 생각남...ㅋㅋㅋㅋ,36,0
네이버시리즈,연재본,,2017-09-19 5:49,옛날얘기라더니 5분전 옛날이야기 ㅋㅋㅋㅋㅋ 신개념 옛날이야기이네ㅋㅋㅋㅋ 꽃분아씨의 영지 대모험 이야기,9,0
네이버시리즈,연재본,,2017-09-19 1:53,영곷 행정관. 그래도 청이 때문에 베르키스가 다 배상해줄거야,41,0
네이버시리즈,연재본,,2017-09-17 7:58,근데 생각해보니 이리되면 시동생 십년 독박육아인데 아니되오.어머니께서 빨리 데려가시오.베르키스사이의 아기는 좋지만 시동생 육아는 아니되오.가장 큰건 돈이 너무 많이 드는구려,9,0
네이버시리즈,연재본,,2017-09-15 8:07,ㅋㅋㅋ꽃분아씨 영주내 재산을 드시다니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ행정관 망했어요 ㅋㅋㅋㅋㅋ,7,0
네이버시리즈,연재본,,2017-09-15 2:34,행정관 이제.야근 매일 확정인가요 ㅋㅋㅋㅋㅋ,5,0
네이버시리즈,연재본,,2017-09-12 11:07,ㅋㅋㅋ청이 깨닫는게 참 귀엽네 ㅋㅋㅋㅋ,4,0
네이버시리즈,연재본,,2017-09-12 2:28,ㅋㅋㅋㅋㅋ그럼 이제부터 육아일기를 보겠군여,6,0
네이버시리즈,연재본,,2017-09-11 7:10,도련님?아까시?ㅎㅎㅎ,2,0
네이버시리즈,연재본,,2017-09-10 6:30,"알에서 태어나는 동물들은 처음 본 사람을 엄마로 인식한답니다.그뜻은 천년동안 청이가 이 드래곤에게 엄마로 인식될 위험에 처했고,베르키스에겐 또다른 숙적이 생겼다는거죠ㅎㅎ으흣 잘생긴 동생 원츄♥청이의 육아법으로 착한 어린이가 얼마나 귀여울지 기대됩니다♥",7,1
네이버시리즈,연재본,,2017-09-08 11:12,임프린팅이 청이에게 일어난다면 역사상 최초의 드래곤 라이더가 될 수도 있을지도,4,0
네이버시리즈,연재본,,2017-09-08 10:22,게으른게 탄고난게아니였군 아버지였군. 베르키스가 게으른게.,4,0
네이버시리즈,연재본,,2017-09-08 6:57,...?졸지에 드래곤 엄마될각...,30,0
네이버시리즈,연재본,,2017-09-08 6:37,맙소사.... 이젠 산파 역할도 해야한다니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 설마 각인되서 청이 쫄쫄 따라다닌다거나 하는 건 아니겠죠ㅋㅋㅋㅋㅋㅋ,5,0
네이버시리즈,연재본,,2017-09-08 3:38,태어났을때 청이를 처음봐서 엄마라고 여기는것 아니야....!?!?!?!,28,0
네이버시리즈,연재본,,2017-09-08 3:31,동생이라닠ㅋㅋㅋㅋㅋㅋ 갑자기 나타나서 싸우다가 보여주는게 동생이라닠ㅋㅋㅋㅋㅋ 이런 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,51,0
네이버시리즈,연재본,,2017-09-08 3:02,"질문에 답을 드리자면...처음 모티브는 해마에서 따왔고, 쓰면서 펭귄의 이미지가 합쳐졌습니다 ^^ㅎㅎㅎ",7,0
네이버시리즈,연재본,,2017-09-08 2:27,부족하네여. 다음편이 필요해요,3,0
네이버시리즈,연재본,,2017-09-08 2:24,역시나... 전혀 예상치 못한 전개로군요...,15,0
네이버시리즈,연재본,,2017-09-08 2:02,드래곤은 날개달린 캥거루였구나... 컬쳐쇼크,4,0
네이버시리즈,연재본,,2017-09-08 2:01,"이 소설은 진짜 독자의 상상력을 상상 그 이상으로 파괴하는 소설이에요. 띠지 이벤트 하면 '당신의 상상력을 상상 그 이상으로 파.괴.한.다.' 이렇게 응모할듯요. 그리고 작가님, 수컷 드래곤을 펭귄에서 모티프 가져오신거 맞죠?",6,0
네이버시리즈,연재본,,2017-09-08 1:55,당체 청이가 못하는건 뭘까요....ㅋㅋㅋㅋㅋㅋ,5,0
네이버시리즈,연재본,,2017-09-06 12:53,파파라니 파파라닛!!!,4,0
네이버시리즈,연재본,,2017-09-06 11:55,아빠ㅋㅋㅋㅋㅋㅋ,3,0
네이버시리즈,연재본,,2017-09-05 9:02,?왓더?아빠?뭐여 갑자기 이예상치못한 전개는 ㅋㅋㅋㅋㅋㅋㅋ,8,0
네이버시리즈,연재본,,2017-09-05 6:43,아빠라닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6,0
네이버시리즈,연재본,,2017-09-05 3:37,아빠?! ... ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ언제나 예상을 빗나가는 재미가 있어요 ㅋㅋㅋ,8,0
네이버시리즈,연재본,,2017-09-05 2:35,네?아빠?ㅋㅋㅋㅋㅋㅋㅋㅋ,41,0
네이버시리즈,연재본,,2017-09-05 2:19,역시 ㅋㅋ 이 작품에서 피튀기는 드래곤들의 싸움 같은 건 기대하면 안되는것이었지요,52,0
네이버시리즈,연재본,,2017-09-05 2:18,올라오자마자 봤네요 ㅋ 마니좀 올려주셔요,3,0
네이버시리즈,연재본,,2017-09-05 1:59,ㅋㅋㅋ이건 또 뮈야...예상을 항상 벗어나네~,5,0
네이버시리즈,연재본,,2017-09-05 1:49,아 예상 못 했다 ㅋㅋㅋㅋㅋ,4,0
네이버시리즈,연재본,,2017-09-03 14:23,이젠 캡사이신을 빙룡에게도 ㅋ,5,0
네이버시리즈,연재본,,2017-09-02 18:11,티라누스ㅋㅋ베르키스한테 뚜드려맞고 청이한테 위로받다가 뿅갈듯ㅋㅋ,5,0
네이버시리즈,연재본,,2017-09-01 2:56,이러다가 청이랑 나중에 음식점하나 차릴듯... 물론 베르키스가 조수 ㅋㅋㅋㅋㅋ,5,0
네이버시리즈,연재본,,2017-09-01 2:55,자기가 소스만 통째로 먹어놓고는 베르키스한테 맞으러가네ㅋㅋㅋㅋ,24,0
네이버시리즈,연재본,,2017-08-29 10:11,베르키스가 만든 괴떡볶이를 맛나게먹은게 인간이랑 맛의 기준이 다른거였네요ㅋㅋㅋ,35,0
네이버시리즈,연재본,,2017-08-29 4:22,전생에 마사지 마스터?,11,0
네이버시리즈,연재본,,2017-08-26 14:14,오늘 딱 이 소설관심지수가 10000이야 ㅋㅋㅋㅋㅋ 짜릿,4,0
네이버시리즈,연재본,,2017-08-26 4:58,오크 족장 겟또~,4,0
네이버시리즈,연재본,,2017-08-26 1:09,확실히 왕자냥은 레어냥이라옹.수컷 삼색냥은 너무 희귀해 일본에서도 경매가가 억단위였다옹~왕자냥은 레어냥이라옹~나도 왕자냥 잡고 싶다옹~넌 내꺼다옹~베르키스는 청이꺼다옹~알프레도는 미카엘꺼다옹~,5,0
네이버시리즈,연재본,,2017-08-25 10:55,마샤드‥‥(안습) 베르키스가 청이 모습 보면 기겁할듯?,23,0
네이버시리즈,연재본,,2017-08-25 10:06,"생각해보면 베르키스, 진달래화전 이후로 요리하는거! 2번째야!!",28,0
네이버시리즈,연재본,,2017-08-25 9:54,ㅋㅋㅋ 씻는 거 싫어하고 물 속에 들어가기 극혐하는 냥이들이니 안 씻어봤다는 건갘ㅋㅋㅋ,4,0
네이버시리즈,연재본,,2017-08-25 9:43,"베르키스, 하나의 실수로 청이를 울렸구나♪?",18,0
네이버시리즈,연재본,,2017-08-25 8:00,카이저투스 상냥해...! 은룡이랑 심청이 잔인해...!,3,0
네이버시리즈,연재본,,2017-08-25 4:48,작가님이 고양이를 4마리 키우신다니까 앞으로 고양이이야기가 더나올듯싶다... ㅋㅋㅋㅋㅋ( 읭?? ㅋㅋ논리붕괴),2,0
네이버시리즈,연재본,,2017-08-25 2:59,그리고 고양이는...좋아하는 거 맞습니다! ^^ 냥이 넷 모시는 집사입니다! (쿨럭,9,0
네이버시리즈,연재본,,2017-08-25 1:51,"안녕하세요, 문백경입니다. 송구하게도 허리 인대가 늘어나는 사고를 당하여 이번주 금요일은 미리보기를 기존의 2화가 아닌, 1화만 올리게 되었습니다. 다행히 현재는 회복기에 들어섰고, 작업을 재개할 수 있는 상태가 되었습니다. 다음주부터는 차질 없이 평소의 주 3화(화1 금2) 업로드를 지키도록 하겠습니다. 자기 관리 또한 프로의 책임인 점을 생각하자면 참으로 죄송하고 부끄러운 일입니다 ㅠㅠ 죄송합니다. 그리고 늦여름 무더위에 다들 건강하시면 좋겠습니다. 불금 씐나게 보내시고 주말은 더 씐나게 보내세요! 죄송하고 감사합니다! ^^",8,0
네이버시리즈,연재본,,2017-08-23 15:45,마시멜로와 떡볶이 국물이라. . . 맛있을까요? 묘인족은 상관없는가보지만 저흰. . . 그냥 상상만 할게요. . . 쿨럭,5,1
네이버시리즈,연재본,,2017-08-23 9:15,작가님 진짜 고양이 사랑ㅋㅋㅋㅋㅋㅋㅋ 묘인족들 냥냥거리는 거 개귀엽닼ㅋㅋㅋㅋ,4,0
네이버시리즈,연재본,,2017-08-22 3:01,헐? 레알 상상도 못한 전개다! 먹고 나 죽소! 이럴줄 알았는데,4,0
네이버시리즈,연재본,,2017-08-18 11:44,"시럽을 버무린 떡볶이 소스에 닭껍데기, 마시멜로우, 파스타면, 퀘사디아(찾아보니 브리또나 케밥 비슷한거인듯)라... 떡볶이소스가 은근히 만능이라 하나하나놓고보면 못먹을건아닌거 같은데 다섞어놓으면...으음.. 묘인족에게 애도를그런데 이작품의 묘인족은 어떨려나요 평범하게 냥냥하진 않을듯한데?ㅋㅋㅋ",28,0
네이버시리즈,연재본,,2017-08-18 1:52,작가님! 묘인족이 등장할거라 예상했지만 이런식으로 희생당하는(?) 것으로 등장하지않길 바랐다구욧!!,6,0
네이버시리즈,연재본,,2017-08-15 2:23,작가님 솔직히 말씀해보세요... 고양이 좋아하시죠..? 뭔가 계속해서 고양이랑 연관되는 것 같은데ㅋㅋㅋㅋㅋ,10,0
네이버시리즈,연재본,,2017-08-15 2:02,왠지 다섯마수들이 모두 고양이랑 연관되어있을거같아..,5,0
네이버시리즈,연재본,,2017-08-15 1:59,"묘, 묘인족이요? 한 번도 나오지 않은 종족인데 다음화에 나올 가능성이 높아졌군요!",5,0
네이버시리즈,연재본,,2017-08-13 4:36,아바마마'들'이요???,30,0
네이버시리즈,연재본,,2017-08-12 18:21,실버드래곤 치고 ㅋㅋㅋ 착한 드래곤이네요 ㅋㅋ 츤츤데레...,3,0
네이버시리즈,연재본,,2017-08-12 12:12,ㅋㅋㅋ 츤데레 베르키스 진짜 귀여웤ㅋㅋㅋㅋ,4,0
네이버시리즈,연재본,,2017-08-11 18:09,클로이 만나게 해준거 진짜 감동적. 베르키스 진짜 착해,6,0
네이버시리즈,연재본,,2017-08-11 14:35,우리 용왕님 생신이니 상다리 부러지게 차려서 옆동네까지 불러 (접수ㅎㅎ)잔치 해야지요ㅎㅎ,5,0
네이버시리즈,연재본,,2017-08-11 2:27,코롱이 뚠뚠한 궁뎅이는 잘 말랐으려나요...,35,0
네이버시리즈,연재본,,2017-08-08 10:01,아..나는 일러를 보려고 다시 보는데도 결제를 멈출수가 없네요ㅠ 그와중에 다시 봐도 재밌어요~나중에 단행본 나오면 그것도 살거 같아요ㅠ우울할때 가볍게 보기 너무 좋아요~ 그러니 어서 단행본을 주세요ㅠ,7,0
네이버시리즈,연재본,,2017-08-08 3:39,벌써 초겨울 이라고?,14,0
네이버시리즈,연재본,,2017-08-07 15:27,매운탕 끓인다고 협박 ㅋㅋㅋ,6,0
네이버시리즈,연재본,,2017-08-05 13:50,조별과제 탈주자ㅋㅋㅋㅋ,44,0
네이버시리즈,연재본,,2017-08-04 16:18,정어리는 바다친구고 조개는 친구아니냐!!ㅠㅠ 자기아빠는 조개 잘만 먹었으면서 정어리 매운탕한다하니까 멈추네ㅋㅋㅋㅋ 생선류만 친군가..ㅋㅋㅋ,58,0
